,posse_de_veiculo,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
11832,N,1,28.117808219178084,1.5972602739726027,1,0,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11833,N,1,28.117808219178084,1.5972602739726027,1,0,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11834,N,1,28.117808219178084,1.5972602739726027,1,0,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11835,N,1,28.117808219178084,1.5972602739726027,1,0,0,0,3.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11836,N,0,65.86301369863014,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11837,N,0,65.86301369863014,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11838,N,2,38.71780821917808,7.684931506849315,1,1,1,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11839,N,0,39.74520547945205,3.515068493150685,1,0,0,0,1.0,False,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
11840,Y,0,33.3013698630137,1.8273972602739723,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
11841,Y,0,33.3013698630137,1.8273972602739723,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
11842,Y,0,33.3013698630137,1.8273972602739723,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
11843,N,0,37.96164383561644,8.246575342465754,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11844,N,0,37.96164383561644,8.246575342465754,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11845,N,0,37.96164383561644,8.246575342465754,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11846,N,0,59.36164383561644,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
11847,N,2,37.74520547945205,1.2602739726027397,1,1,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11848,N,2,37.74520547945205,1.2602739726027397,1,1,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11849,N,2,37.74520547945205,1.2602739726027397,1,1,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11850,Y,2,41.602739726027394,8.846575342465753,1,1,1,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11851,Y,2,41.602739726027394,8.846575342465753,1,1,1,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11852,N,0,40.93698630136986,2.26027397260274,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11853,N,0,40.93698630136986,2.26027397260274,1,0,0,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11854,N,3,33.88493150684931,1.841095890410959,1,0,0,0,5.0,True,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11855,N,3,33.88493150684931,1.841095890410959,1,0,0,0,5.0,True,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11856,Y,2,43.95616438356164,18.336986301369866,1,1,1,0,4.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11857,Y,2,43.95616438356164,18.336986301369866,1,1,1,0,4.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11858,Y,2,43.95616438356164,18.336986301369866,1,1,1,0,4.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11859,Y,2,43.95616438356164,18.336986301369866,1,1,1,0,4.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11860,Y,2,43.95616438356164,18.336986301369866,1,1,1,0,4.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11861,Y,0,47.95068493150685,7.912328767123288,1,1,1,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11862,Y,0,47.95068493150685,7.912328767123288,1,1,1,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11863,Y,0,44.87397260273973,2.83013698630137,1,1,0,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11864,Y,0,44.87397260273973,2.83013698630137,1,1,0,0,2.0,False,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11865,Y,2,30.02191780821918,5.328767123287672,1,1,1,0,4.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11866,Y,2,30.02191780821918,5.328767123287672,1,1,1,0,4.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11867,N,0,52.18082191780822,2.745205479452055,1,0,1,0,1.0,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
11868,N,0,52.18082191780822,2.745205479452055,1,0,1,0,1.0,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
11869,N,0,52.18082191780822,2.745205479452055,1,0,1,0,1.0,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
11870,Y,1,30.36164383561644,5.413698630136986,1,1,0,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11871,Y,0,43.78082191780822,0.3260273972602739,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11872,Y,0,43.78082191780822,0.3260273972602739,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11873,Y,0,43.78082191780822,0.3260273972602739,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11874,N,0,24.51232876712329,4.413698630136986,1,1,0,0,1.0,False,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
11875,N,0,24.51232876712329,4.413698630136986,1,1,0,0,1.0,False,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
11876,Y,0,30.947945205479453,1.991780821917808,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11877,N,0,53.14794520547945,15.841095890410958,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11878,N,0,53.14794520547945,15.841095890410958,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11879,N,0,53.14794520547945,15.841095890410958,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11880,N,0,53.14794520547945,15.841095890410958,1,0,1,0,2.0,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11881,N,0,55.11232876712329,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11882,N,0,60.47123287671233,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11883,Y,2,32.0986301369863,1.2602739726027397,1,0,0,0,4.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11884,Y,2,32.0986301369863,1.2602739726027397,1,0,0,0,4.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11885,N,0,27.145205479452056,5.665753424657535,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11886,N,0,27.145205479452056,5.665753424657535,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11887,N,0,48.78630136986301,8.331506849315069,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11888,N,0,48.78630136986301,8.331506849315069,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11889,N,0,48.78630136986301,8.331506849315069,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11890,Y,0,62.96164383561644,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11891,N,0,58.49041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11892,N,0,58.49041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11893,N,0,44.4027397260274,1.4109589041095891,1,0,1,0,1.0,False,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
11894,Y,0,31.775342465753425,5.413698630136986,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11895,Y,0,31.775342465753425,5.413698630136986,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11896,Y,0,31.775342465753425,5.413698630136986,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11897,Y,0,31.775342465753425,5.413698630136986,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11898,Y,0,31.775342465753425,5.413698630136986,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11899,Y,0,31.775342465753425,5.413698630136986,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11900,N,2,33.50958904109589,8.416438356164383,1,1,1,0,4.0,False,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11901,N,0,51.05479452054794,23.67945205479452,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11902,N,0,51.05479452054794,23.67945205479452,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11903,Y,0,28.698630136986303,4.909589041095891,1,1,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11904,Y,0,28.698630136986303,4.909589041095891,1,1,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11905,Y,0,28.698630136986303,4.909589041095891,1,1,1,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
11906,N,1,34.63013698630137,1.093150684931507,1,0,0,0,3.0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11907,N,0,58.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11908,N,2,39.391780821917806,3.328767123287671,1,1,0,0,4.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
11909,N,2,39.391780821917806,3.328767123287671,1,1,0,0,4.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
11910,N,1,30.947945205479453,1.991780821917808,1,1,1,0,3.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11911,N,1,30.947945205479453,1.991780821917808,1,1,1,0,3.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11912,N,1,30.947945205479453,1.991780821917808,1,1,1,0,3.0,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11913,N,0,55.30958904109589,1.0767123287671232,1,0,0,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11914,N,0,30.945205479452056,12.167123287671233,1,0,0,0,1.0,False,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
11915,Y,1,43.76438356164383,13.334246575342464,1,0,0,1,3.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11916,Y,1,43.76438356164383,13.334246575342464,1,0,0,1,3.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11917,Y,1,43.76438356164383,13.334246575342464,1,0,0,1,3.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11918,N,0,26.484931506849318,3.665753424657534,1,0,0,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11919,N,0,26.484931506849318,3.665753424657534,1,0,0,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11920,N,0,26.484931506849318,3.665753424657534,1,0,0,0,2.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11921,N,0,40.35068493150685,0.8301369863013699,1,1,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11922,N,0,43.61917808219178,22.09041095890411,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11923,N,0,43.61917808219178,22.09041095890411,1,1,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11924,Y,1,27.21095890410959,1.83013698630137,1,0,1,1,3.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11925,Y,1,27.21095890410959,1.83013698630137,1,0,1,1,3.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11926,Y,1,27.21095890410959,1.83013698630137,1,0,1,1,3.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11927,Y,1,27.21095890410959,1.83013698630137,1,0,1,1,3.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11928,Y,0,41.65205479452055,5.665753424657535,1,1,0,0,1.0,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
11929,Y,0,41.65205479452055,5.665753424657535,1,1,0,0,1.0,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
11930,Y,0,41.65205479452055,5.665753424657535,1,1,0,0,1.0,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
11931,Y,0,41.65205479452055,5.665753424657535,1,1,0,0,1.0,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
11932,N,0,41.391780821917806,0.5780821917808219,1,1,1,0,2.0,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11933,N,0,41.391780821917806,0.5780821917808219,1,1,1,0,2.0,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11934,N,0,41.391780821917806,0.5780821917808219,1,1,1,0,2.0,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11935,N,0,41.391780821917806,0.5780821917808219,1,1,1,0,2.0,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11936,Y,0,52.32054794520548,9.668493150684933,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11937,Y,0,52.32054794520548,9.668493150684933,1,0,0,0,2.0,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11938,Y,0,24.975342465753425,1.906849315068493,1,1,1,0,2.0,False,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
11939,Y,0,24.975342465753425,1.906849315068493,1,1,1,0,2.0,False,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
11940,Y,2,32.413698630136984,10.35068493150685,1,1,1,0,4.0,False,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11941,Y,2,32.413698630136984,10.35068493150685,1,1,1,0,4.0,False,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11942,N,0,38.69041095890411,0.5123287671232877,1,0,0,1,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11943,N,0,38.69041095890411,0.5123287671232877,1,0,0,1,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11944,Y,0,57.03013698630137,1.326027397260274,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11945,Y,0,57.03013698630137,1.326027397260274,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11946,Y,0,57.03013698630137,1.326027397260274,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11947,N,0,61.69041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11948,N,0,61.69041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11949,N,0,61.69041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11950,N,0,61.69041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11951,N,0,61.69041095890411,-1000.6657534246576,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11952,N,2,38.31506849315068,6.413698630136986,1,0,0,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11953,N,2,38.31506849315068,6.413698630136986,1,0,0,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11954,N,2,38.31506849315068,6.413698630136986,1,0,0,0,4.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11955,Y,2,41.66301369863014,8.76986301369863,1,0,0,0,4.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11956,Y,2,41.66301369863014,8.76986301369863,1,0,0,0,4.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11957,Y,2,41.66301369863014,8.76986301369863,1,0,0,0,4.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11958,N,0,49.704109589041096,8.331506849315069,1,0,1,0,2.0,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11959,Y,2,33.85753424657534,8.265753424657534,1,1,0,0,4.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11960,Y,2,33.85753424657534,8.265753424657534,1,1,0,0,4.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11961,Y,2,33.85753424657534,8.265753424657534,1,1,0,0,4.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11962,Y,2,33.85753424657534,8.265753424657534,1,1,0,0,4.0,False,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11963,Y,0,30.457534246575342,7.331506849315068,1,0,0,0,2.0,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11964,Y,0,30.457534246575342,7.331506849315068,1,0,0,0,2.0,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11965,Y,0,30.457534246575342,7.331506849315068,1,0,0,0,2.0,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11966,Y,0,30.457534246575342,7.331506849315068,1,0,0,0,2.0,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
11967,N,0,54.14794520547945,19.024657534246572,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11968,N,0,54.14794520547945,19.024657534246572,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11969,N,0,54.14794520547945,19.024657534246572,1,0,0,0,2.0,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11970,N,0,35.967123287671235,5.6,1,0,0,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11971,N,0,58.5972602739726,5.013698630136986,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11972,N,0,58.5972602739726,5.013698630136986,1,0,0,0,2.0,False,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11973,N,0,43.4,3.843835616438356,1,0,1,0,1.0,False,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
11974,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11975,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11976,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11977,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11978,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11979,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11980,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11981,Y,2,28.58904109589041,8.183561643835617,1,0,0,0,4.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11982,Y,1,36.895890410958906,1.0767123287671232,1,0,0,0,3.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11983,Y,1,36.895890410958906,1.0767123287671232,1,0,0,0,3.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11984,Y,1,36.895890410958906,1.0767123287671232,1,0,0,0,3.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11985,Y,1,36.895890410958906,1.0767123287671232,1,0,0,0,3.0,False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11986,N,0,64.06301369863014,9.183561643835615,1,0,1,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11987,N,0,64.06301369863014,9.183561643835615,1,0,1,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11988,N,0,64.06301369863014,9.183561643835615,1,0,1,0,2.0,False,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11989,N,1,44.72054794520548,-1000.6657534246576,1,0,1,0,3.0,False,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
11990,Y,0,57.01095890410959,14.084931506849315,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11991,Y,0,57.01095890410959,14.084931506849315,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11992,Y,0,57.01095890410959,14.084931506849315,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11993,Y,0,57.01095890410959,14.084931506849315,1,0,0,0,2.0,False,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
11994,Y,0,50.71780821917808,0.5780821917808219,1,1,1,0,1.0,False,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
11995,Y,0,50.71780821917808,0.5780821917808219,1,1,1,0,1.0,False,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
11996,Y,0,50.71780821917808,0.5780821917808219,1,1,1,0,1.0,False,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
11997,Y,0,37.48219178082192,3.246575342465753,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11998,Y,0,37.48219178082192,3.246575342465753,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
11999,Y,0,39.71232876712329,9.602739726027398,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12000,Y,0,39.71232876712329,9.602739726027398,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12001,Y,0,39.71232876712329,9.602739726027398,1,0,1,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12002,Y,0,52.32602739726028,9.35068493150685,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12003,Y,0,52.32602739726028,9.35068493150685,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12004,Y,0,52.32602739726028,9.35068493150685,1,0,0,0,2.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12005,Y,0,47.67397260273973,8.490410958904109,1,0,1,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12006,Y,0,47.67397260273973,8.490410958904109,1,0,1,0,2.0,False,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12007,Y,0,56.945205479452056,4.32054794520548,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12008,Y,0,56.945205479452056,4.32054794520548,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12009,Y,0,56.945205479452056,4.32054794520548,1,0,0,0,1.0,False,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12010,N,0,48.45753424657534,29.16986301369863,1,1,1,0,2.0,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12011,N,1,35.36986301369863,0.9835616438356164,1,0,1,0,3.0,False,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
